#,id,authors,year,title,venue,apa,doi,tags,catalog,synthetic,citable,doi_url
274,survey_rag_0174,Xu et al.,2020,Evaluation benchmarks for RAG in SOC playbooks,COLING,Xu et al. (2020). Evaluation benchmarks for RAG in SOC playbooks. COLING.,,rag,extended,true,false,
275,survey_rag_0234,Xu et al.,2020,Evaluation benchmarks for RAG in SOC playbooks,COLING,Xu et al. (2020). Evaluation benchmarks for RAG in SOC playbooks. COLING.,,rag,extended,true,false,
276,survey_rag_0294,Xu et al.,2020,Evaluation benchmarks for RAG in SOC playbooks,COLING,Xu et al. (2020). Evaluation benchmarks for RAG in SOC playbooks. COLING.,,rag,extended,true,false,
277,survey_rag_0024,Xu et al.,2020,Hybrid sparse-dense RAG for SOC playbooks,COLING,Xu et al. (2020). Hybrid sparse-dense RAG for SOC playbooks. COLING.,,rag,extended,true,false,
278,survey_rag_0084,Xu et al.,2020,Hybrid sparse-dense RAG for SOC playbooks,COLING,Xu et al. (2020). Hybrid sparse-dense RAG for SOC playbooks. COLING.,,rag,extended,true,false,
279,survey_rag_0144,Xu et al.,2020,Hybrid sparse-dense RAG for SOC playbooks,COLING,Xu et al. (2020). Hybrid sparse-dense RAG for SOC playbooks. COLING.,,rag,extended,true,false,
280,survey_rag_0204,Xu et al.,2020,Hybrid sparse-dense RAG for SOC playbooks,COLING,Xu et al. (2020). Hybrid sparse-dense RAG for SOC playbooks. COLING.,,rag,extended,true,false,
281,survey_rag_0264,Xu et al.,2020,Hybrid sparse-dense RAG for SOC playbooks,COLING,Xu et al. (2020). Hybrid sparse-dense RAG for SOC playbooks. COLING.,,rag,extended,true,false,
282,survey_ids_0035,Yan et al.,2021,Adversarial robustness of IDS in biomedical text,NAACL,Yan et al. (2021). Adversarial robustness of IDS in biomedical text. NAACL.,,"ids, hallucination",extended,true,false,
283,survey_ids_0095,Yan et al.,2021,Adversarial robustness of IDS in biomedical text,NAACL,Yan et al. (2021). Adversarial robustness of IDS in biomedical text. NAACL.,,"ids, hallucination",extended,true,false,
284,survey_ids_0155,Yan et al.,2021,Adversarial robustness of IDS in biomedical text,NAACL,Yan et al. (2021). Adversarial robustness of IDS in biomedical text. NAACL.,,"ids, hallucination",extended,true,false,
285,survey_ids_0215,Yan et al.,2021,Adversarial robustness of IDS in biomedical text,NAACL,Yan et al. (2021). Adversarial robustness of IDS in biomedical text. NAACL.,,"ids, hallucination",extended,true,false,
286,survey_ids_0275,Yan et al.,2021,Adversarial robustness of IDS in biomedical text,NAACL,Yan et al. (2021). Adversarial robustness of IDS in biomedical text. NAACL.,,"ids, hallucination",extended,true,false,
287,survey_ids_0005,Yan et al.,2021,Network intrusion detection with biomedical text,NAACL,Yan et al. (2021). Network intrusion detection with biomedical text. NAACL.,,"ids, hallucination",extended,true,false,
288,survey_ids_0065,Yan et al.,2021,Network intrusion detection with biomedical text,NAACL,Yan et al. (2021). Network intrusion detection with biomedical text. NAACL.,,"ids, hallucination",extended,true,false,
289,survey_ids_0125,Yan et al.,2021,Network intrusion detection with biomedical text,NAACL,Yan et al. (2021). Network intrusion detection with biomedical text. NAACL.,,"ids, hallucination",extended,true,false,
290,survey_ids_0185,Yan et al.,2021,Network intrusion detection with biomedical text,NAACL,Yan et al. (2021). Network intrusion detection with biomedical text. NAACL.,,"ids, hallucination",extended,true,false,
291,survey_ids_0245,Yan et al.,2021,Network intrusion detection with biomedical text,NAACL,Yan et al. (2021). Network intrusion detection with biomedical text. NAACL.,,"ids, hallucination",extended,true,false,
292,survey_ids_0305,Yan et al.,2021,Network intrusion detection with biomedical text,NAACL,Yan et al. (2021). Network intrusion detection with biomedical text. NAACL.,,"ids, hallucination",extended,true,false,
293,yan2024crag,Yan et al.,2024,Corrective retrieval augmented generation,SIGIR,Yan et al. (2024). Corrective retrieval augmented generation. SIGIR. https://doi.org/10.48550/arXiv.2401.15884,10.48550/arXiv.2401.15884,"rag, hallucination",core,false,true,https://doi.org/10.48550/arXiv.2401.15884
294,survey_ids_0023,Yang et al.,2019,Anomaly detection in zero-day event tracking,Findings of ACL,Yang et al. (2019). Anomaly detection in zero-day event tracking. Findings of ACL.,,ids,extended,true,false,
295,survey_ids_0083,Yang et al.,2019,Anomaly detection in zero-day event tracking,Findings of ACL,Yang et al. (2019). Anomaly detection in zero-day event tracking. Findings of ACL.,,ids,extended,true,false,
296,survey_ids_0143,Yang et al.,2019,Anomaly detection in zero-day event tracking,Findings of ACL,Yang et al. (2019). Anomaly detection in zero-day event tracking. Findings of ACL.,,ids,extended,true,false,
297,survey_ids_0203,Yang et al.,2019,Anomaly detection in zero-day event tracking,Findings of ACL,Yang et al. (2019). Anomaly detection in zero-day event tracking. Findings of ACL.,,ids,extended,true,false,
298,survey_ids_0263,Yang et al.,2019,Anomaly detection in zero-day event tracking,Findings of ACL,Yang et al. (2019). Anomaly detection in zero-day event tracking. Findings of ACL.,,ids,extended,true,false,
299,survey_ids_0053,Yang et al.,2019,Explainable IDS models for zero-day event tracking,Findings of ACL,Yang et al. (2019). Explainable IDS models for zero-day event tracking. Findings of ACL.,,ids,extended,true,false,
300,survey_ids_0113,Yang et al.,2019,Explainable IDS models for zero-day event tracking,Findings of ACL,Yang et al. (2019). Explainable IDS models for zero-day event tracking. Findings of ACL.,,ids,extended,true,false,
301,survey_ids_0173,Yang et al.,2019,Explainable IDS models for zero-day event tracking,Findings of ACL,Yang et al. (2019). Explainable IDS models for zero-day event tracking. Findings of ACL.,,ids,extended,true,false,
302,survey_ids_0233,Yang et al.,2019,Explainable IDS models for zero-day event tracking,Findings of ACL,Yang et al. (2019). Explainable IDS models for zero-day event tracking. Findings of ACL.,,ids,extended,true,false,
303,survey_ids_0293,Yang et al.,2019,Explainable IDS models for zero-day event tracking,Findings of ACL,Yang et al. (2019). Explainable IDS models for zero-day event tracking. Findings of ACL.,,ids,extended,true,false,
304,survey_cti_0010,Zhang et al.,2016,ATT&CK mapping with NLP for intrusion alert streams,IJCAI,Zhang et al. (2016). ATT&CK mapping with NLP for intrusion alert streams. IJCAI.,,"cti, ids",extended,true,false,
305,survey_cti_0070,Zhang et al.,2016,ATT&CK mapping with NLP for intrusion alert streams,IJCAI,Zhang et al. (2016). ATT&CK mapping with NLP for intrusion alert streams. IJCAI.,,"cti, ids",extended,true,false,
306,survey_cti_0130,Zhang et al.,2016,ATT&CK mapping with NLP for intrusion alert streams,IJCAI,Zhang et al. (2016). ATT&CK mapping with NLP for intrusion alert streams. IJCAI.,,"cti, ids",extended,true,false,
307,survey_cti_0190,Zhang et al.,2016,ATT&CK mapping with NLP for intrusion alert streams,IJCAI,Zhang et al. (2016). ATT&CK mapping with NLP for intrusion alert streams. IJCAI.,,"cti, ids",extended,true,false,
308,survey_cti_0250,Zhang et al.,2016,ATT&CK mapping with NLP for intrusion alert streams,IJCAI,Zhang et al. (2016). ATT&CK mapping with NLP for intrusion alert streams. IJCAI.,,"cti, ids",extended,true,false,
309,survey_cti_0310,Zhang et al.,2016,ATT&CK mapping with NLP for intrusion alert streams,IJCAI,Zhang et al. (2016). ATT&CK mapping with NLP for intrusion alert streams. IJCAI.,,"cti, ids",extended,true,false,
310,survey_cti_0040,Zhang et al.,2016,Threat actor profiling via intrusion alert streams,IJCAI,Zhang et al. (2016). Threat actor profiling via intrusion alert streams. IJCAI.,,"cti, ids",extended,true,false,
311,survey_cti_0100,Zhang et al.,2016,Threat actor profiling via intrusion alert streams,IJCAI,Zhang et al. (2016). Threat actor profiling via intrusion alert streams. IJCAI.,,"cti, ids",extended,true,false,
312,survey_cti_0160,Zhang et al.,2016,Threat actor profiling via intrusion alert streams,IJCAI,Zhang et al. (2016). Threat actor profiling via intrusion alert streams. IJCAI.,,"cti, ids",extended,true,false,
313,survey_cti_0220,Zhang et al.,2016,Threat actor profiling via intrusion alert streams,IJCAI,Zhang et al. (2016). Threat actor profiling via intrusion alert streams. IJCAI.,,"cti, ids",extended,true,false,
314,survey_cti_0280,Zhang et al.,2016,Threat actor profiling via intrusion alert streams,IJCAI,Zhang et al. (2016). Threat actor profiling via intrusion alert streams. IJCAI.,,"cti, ids",extended,true,false,
315,survey_graphrag_0019,Zhao et al.,2025,Multi-hop graph retrieval for long-context LLMs,IEEE TDSC,Zhao et al. (2025). Multi-hop graph retrieval for long-context LLMs. IEEE TDSC.,,graphrag,extended,true,false,
316,survey_graphrag_0079,Zhao et al.,2025,Multi-hop graph retrieval for long-context LLMs,IEEE TDSC,Zhao et al. (2025). Multi-hop graph retrieval for long-context LLMs. IEEE TDSC.,,graphrag,extended,true,false,
317,survey_graphrag_0139,Zhao et al.,2025,Multi-hop graph retrieval for long-context LLMs,IEEE TDSC,Zhao et al. (2025). Multi-hop graph retrieval for long-context LLMs. IEEE TDSC.,,graphrag,extended,true,false,
318,survey_graphrag_0199,Zhao et al.,2025,Multi-hop graph retrieval for long-context LLMs,IEEE TDSC,Zhao et al. (2025). Multi-hop graph retrieval for long-context LLMs. IEEE TDSC.,,graphrag,extended,true,false,
319,survey_graphrag_0259,Zhao et al.,2025,Multi-hop graph retrieval for long-context LLMs,IEEE TDSC,Zhao et al. (2025). Multi-hop graph retrieval for long-context LLMs. IEEE TDSC.,,graphrag,extended,true,false,
320,survey_graphrag_0319,Zhao et al.,2025,Multi-hop graph retrieval for long-context LLMs,IEEE TDSC,Zhao et al. (2025). Multi-hop graph retrieval for long-context LLMs. IEEE TDSC.,,graphrag,extended,true,false,
321,survey_graphrag_0049,Zhao et al.,2025,Path-aware graph retrieval for long-context LLMs,IEEE TDSC,Zhao et al. (2025). Path-aware graph retrieval for long-context LLMs. IEEE TDSC.,,graphrag,extended,true,false,
322,survey_graphrag_0109,Zhao et al.,2025,Path-aware graph retrieval for long-context LLMs,IEEE TDSC,Zhao et al. (2025). Path-aware graph retrieval for long-context LLMs. IEEE TDSC.,,graphrag,extended,true,false,
323,survey_graphrag_0169,Zhao et al.,2025,Path-aware graph retrieval for long-context LLMs,IEEE TDSC,Zhao et al. (2025). Path-aware graph retrieval for long-context LLMs. IEEE TDSC.,,graphrag,extended,true,false,
324,survey_graphrag_0229,Zhao et al.,2025,Path-aware graph retrieval for long-context LLMs,IEEE TDSC,Zhao et al. (2025). Path-aware graph retrieval for long-context LLMs. IEEE TDSC.,,graphrag,extended,true,false,
325,survey_graphrag_0289,Zhao et al.,2025,Path-aware graph retrieval for long-context LLMs,IEEE TDSC,Zhao et al. (2025). Path-aware graph retrieval for long-context LLMs. IEEE TDSC.,,graphrag,extended,true,false,
326,survey_hallucination_0021,Zhou et al.,2017,Factuality evaluation of low-resource languages,ACM TOIS,Zhou et al. (2017). Factuality evaluation of low-resource languages. ACM TOIS.,,hallucination,extended,true,false,
327,survey_hallucination_0081,Zhou et al.,2017,Factuality evaluation of low-resource languages,ACM TOIS,Zhou et al. (2017). Factuality evaluation of low-resource languages. ACM TOIS.,,hallucination,extended,true,false,
328,survey_hallucination_0141,Zhou et al.,2017,Factuality evaluation of low-resource languages,ACM TOIS,Zhou et al. (2017). Factuality evaluation of low-resource languages. ACM TOIS.,,hallucination,extended,true,false,
329,survey_hallucination_0201,Zhou et al.,2017,Factuality evaluation of low-resource languages,ACM TOIS,Zhou et al. (2017). Factuality evaluation of low-resource languages. ACM TOIS.,,hallucination,extended,true,false,
330,survey_hallucination_0261,Zhou et al.,2017,Factuality evaluation of low-resource languages,ACM TOIS,Zhou et al. (2017). Factuality evaluation of low-resource languages. ACM TOIS.,,hallucination,extended,true,false,
331,survey_hallucination_0051,Zhou et al.,2017,Human evaluation of hallucination in low-resource languages,ACM TOIS,Zhou et al. (2017). Human evaluation of hallucination in low-resource languages. ACM TOIS.,,hallucination,extended,true,false,
332,survey_hallucination_0111,Zhou et al.,2017,Human evaluation of hallucination in low-resource languages,ACM TOIS,Zhou et al. (2017). Human evaluation of hallucination in low-resource languages. ACM TOIS.,,hallucination,extended,true,false,
333,survey_hallucination_0171,Zhou et al.,2017,Human evaluation of hallucination in low-resource languages,ACM TOIS,Zhou et al. (2017). Human evaluation of hallucination in low-resource languages. ACM TOIS.,,hallucination,extended,true,false,
334,survey_hallucination_0231,Zhou et al.,2017,Human evaluation of hallucination in low-resource languages,ACM TOIS,Zhou et al. (2017). Human evaluation of hallucination in low-resource languages. ACM TOIS.,,hallucination,extended,true,false,
335,survey_hallucination_0291,Zhou et al.,2017,Human evaluation of hallucination in low-resource languages,ACM TOIS,Zhou et al. (2017). Human evaluation of hallucination in low-resource languages. ACM TOIS.,,hallucination,extended,true,false,
